年龄分组,发病数,死亡数,发病率(1/10万),死亡率(1/10万),发病数,死亡数,发病率(1/10万),死亡率(1/10万),年份,月份
,重庆市,616.0,0.0,2.1103112445296777,0,2012,2,,,
,四川省,447.0,0.0,0.5552793375564709,0,2012,2,,,
,贵州省,346.0,0.0,0.9974059949173806,0,2012,2,,,
,云南省,307.0,0.0,0.6629233594304162,0,2012,2,,,
,西    藏,21.0,0.0,0.6923620921863641,0,2012,2,,,
,陕西省,727.0,0.0,1.9424998145006196,0,2012,2,,,
,甘肃省,620.0,0.0,2.417918020489515,0,2012,2,,,
,青海省,36.0,0.0,0.6336105027276933,0,2012,2,,,
,宁    夏,208.0,0.0,3.252794353649432,0,2012,2,,,
,新疆,185.0,0.0,0.8375953353274441,0,2012,2,,,
,全    国,19887.0,0.0,1.4760084654351386,0,2012,3,,,
,北京市,160.0,0.0,0.792628083248935,0,2012,3,,,
,天津市,148.0,0.0,1.0925891010103053,0,2012,3,,,
,河北省,2474.0,0.0,3.4168851053876335,0,2012,3,,,
,山西省,763.0,0.0,2.123407725981441,0,2012,3,,,
,内蒙古,271.0,0.0,1.091989255470443,0,2012,3,,,
,辽宁省,212.0,0.0,0.4836864537243138,0,2012,3,,,
,吉林省,153.0,0.0,0.5564831082280356,0,2012,3,,,
,黑龙江省,170.0,0.0,0.44340114762649974,0,2012,3,,,
,上海市,585.0,0.0,2.492056198125028,0,2012,3,,,
,江苏省,370.0,0.0,0.46842554212059057,0,2012,3,,,
,浙江省,509.0,0.0,0.93172265029295,0,2012,3,,,
,安徽省,840.0,0.0,1.407506301481114,0,2012,3,,,
,福建省,658.0,0.0,1.7688175371430848,0,2012,3,,,
,江西省,744.0,0.0,1.6576048336469895,0,2012,3,,,
,山东省,538.0,0.0,0.5582475608784011,0,2012,3,,,
,河南省,1349.0,0.0,1.4369407754580314,0,2012,3,,,
,湖北省,939.0,0.0,1.630773951423638,0,2012,3,,,
,湖南省,791.0,0.0,1.1992842804836346,0,2012,3,,,
,广东省,3833.0,0.0,3.648739737859992,0,2012,3,,,
,广    西,642.0,0.0,1.382130580123477,0,2012,3,,,
,海南省,177.0,0.0,2.0173682872212715,0,2012,3,,,
,重庆市,555.0,0.0,1.9013356180421608,0,2012,3,,,
,四川省,354.0,0.0,0.4397514216890171,0,2012,3,,,
,贵州省,300.0,0.0,0.8648028857665148,0,2012,3,,,
,云南省,299.0,0.0,0.6456484836146399,0,2012,3,,,
,陕西省,567.0,0.0,1.5149895389571544,0,2012,3,,,
,甘肃省,772.0,0.0,3.010697922286945,0,2012,3,,,
,青海省,23.0,0.0,0.4048067100760262,0,2012,3,,,
,宁    夏,302.0,0.0,4.722807186548694,0,2012,3,,,
,新疆,389.0,0.0,1.7612139753641933,0,2012,3,,,
,全    国,9385.0,1.0,0.6965524939965191,0.00007421976494368877,2012,4,,,
,北京市,84.0,0.0,0.41612974370569084,0,2012,4,,,
,天津市,58.0,0.0,0.4281768098553899,0,2012,4,,,
,河北省,1636.0,0.0,2.25950850138002,0,2012,4,,,
,山西省,344.0,0.0,0.9573424085683037,0,2012,4,,,
,内蒙古,167.0,0.0,0.6729232681312324,0,2012,4,,,
,辽宁省,49.0,0.0,0.11179545392684613,0,2012,4,,,
,吉林省,74.0,0.0,0.26914869286846166,0,2012,4,,,
,黑龙江省,18.0,0.0,0.04694835680751174,0,2012,4,,,
,上海市,219.0,0.0,0.9329236023750105,0,2012,4,,,
,江苏省,187.0,0.0,0.23674480101770387,0,2012,4,,,
,浙江省,185.0,0.0,0.3386418277096183,0,2012,4,,,
,安徽省,410.0,0.0,0.6869971233419723,0,2012,4,,,
,福建省,447.0,0.0,1.2016131293358039,0,2012,4,,,
,江西省,389.0,0.0,0.8666777960869342,0,2012,4,,,
,山东省,311.0,0.0,0.3227044450430906,0,2012,4,,,
,河南省,911.0,0.0,0.9703877290157649,0,2012,4,,,
,湖北省,340.0,0.0,0.590482580920167,0,2012,4,,,
,湖南省,483.0,0.0,0.7323063305608034,0,2012,4,,,
,广东省,1564.0,1.0,1.4888152752447241,0.000951927925348289,2012,4,,,
,广    西,231.0,0.0,0.4973086666799426,0,2012,4,,,
,海南省,45.0,0.0,0.5128902425138825,0,2012,4,,,
,重庆市,112.0,0.0,0.3836929535508505,0,2012,4,,,
,四川省,148.0,0.0,0.18385087686433485,0,2012,4,,,
,贵州省,125.0,0.0,0.36033453573604785,0,2012,4,,,
,云南省,103.0,0.0,0.2224140261281201,0,2012,4,,,
,陕西省,208.0,0.0,0.5557633582065046,0,2012,4,,,
,甘肃省,402.0,0.0,1.5677468455432018,0,2012,4,,,
,青海省,20.0,0.0,0.35200583484871845,0,2012,4,,,
,宁    夏,81.0,0.0,1.2667131857961729,0,2012,4,,,
,新疆,34.0,0.0,0.15393644000612486,0,2012,4,,,
,全    国,8312.0,0.0,0.616914686211941,0,2012,5,,,
,北京市,22.0,0.0,0.10898636144672855,0,2012,5,,,
,天津市,4.0,0.0,0.029529435162440686,0,2012,5,,,
,河北省,1307.0,0.0,1.8051207893054315,0,2012,5,,,
,山西省,252.0,0.0,0.701308973718641,0,2012,5,,,
,内蒙古,102.0,0.0,0.4110070260442258,0,2012,5,,,
,辽宁省,33.0,0.0,0.07529081590991678,0,2012,5,,,
,吉林省,43.0,0.0,0.15639721342356555,0,2012,5,,,
,黑龙江省,11.0,0.0,0.02869066249347939,0,2012,5,,,
,上海市,121.0,0.0,0.5154509401250058,0,2012,5,,,
,江苏省,80.0,0.0,0.1012811982963439,0,2012,5,,,
,浙江省,109.0,0.0,0.19952410389377515,0,2012,5,,,
,安徽省,251.0,0.0,0.4205762877044757,0,2012,5,,,
,福建省,522.0,0.0,1.4032260704995294,0,2012,5,,,
,江西省,355.0,0.0,0.7909270375600556,0,2012,5,,,
,山东省,182.0,0.0,0.18884954661685688,0,2012,5,,,
,河南省,776.0,0.0,0.8265871325095867,0,2012,5,,,
,湖北省,247.0,0.0,0.42896822790376843,0,2012,5,,,
,湖南省,388.0,0.0,0.5882709239287613,0,2012,5,,,
,广东省,2442.0,0.0,2.3246079937005217,0,2012,5,,,
,广    西,128.0,0.0,0.27556497547633185,0,2012,5,,,
,海南省,36.0,0.0,0.41031219401110597,0,2012,5,,,
,重庆市,137.0,0.0,0.4693387021113081,0,2012,5,,,
,四川省,105.0,0.0,0.13043474372131866,0,2012,5,,,
,贵州省,58.0,0.0,0.16719522458152622,0,2012,5,,,
,云南省,86.0,0.0,0.18570491501959543,0,2012,5,,,
,陕西省,111.0,0.0,0.2965852536582789,0,2012,5,,,
,甘肃省,325.0,0.0,1.267457026869504,0,2012,5,,,
,青海省,15.0,0.0,0.2640043761365388,0,2012,5,,,
,宁    夏,55.0,0.0,0.860113891589994,0,2012,5,,,
,新疆,9.0,0.0,0.040747881178091874,0,2012,5,,,
,全    国,6163.0,0.0,0.45741641134795386,0,2012,6,,,
,北京市,3.0,0.0,0.014861776560917531,0,2012,6,,,
,天津市,2.0,0.0,0.014764717581220343,0,2012,6,,,
,河北省,959.0,0.0,1.3244918415791191,0,2012,6,,,
,山西省,203.0,0.0,0.5649433399400164,0,2012,6,,,
,内蒙古,90.0,0.0,0.3626532582743169,0,2012,6,,,
,辽宁省,29.0,0.0,0.06616465640568443,0,2012,6,,,
,吉林省,33.0,0.0,0.12002576844134101,0,2012,6,,,
,黑龙江省,9.0,0.0,0.02347417840375587,0,2012,6,,,
,上海市,177.0,0.0,0.7540067471250085,0,2012,6,,,
,江苏省,96.0,0.0,0.12153743795561268,0,2012,6,,,
,浙江省,106.0,0.0,0.1940326147957813,0,2012,6,,,
,安徽省,229.0,0.0,0.38371302742758934,0,2012,6,,,
,福建省,448.0,0.0,1.2043013018846536,0,2012,6,,,
,江西省,391.0,0.0,0.8711337230591035,0,2012,6,,,
,山东省,160.0,0.0,0.16602157944339066,0,2012,6,,,
,河南省,540.0,0.0,0.5752023860247124,0,2012,6,,,
,湖北省,189.0,0.0,0.3282388464526811,0,2012,6,,,
,湖南省,416.0,0.0,0.6307234648308369,0,2012,6,,,
,广东省,1111.0,0.0,1.057591925061949,0,2012,6,,,
,广    西,202.0,0.0,0.43487597692358615,0,2012,6,,,
,海南省,17.0,0.0,0.19375853606080007,0,2012,6,,,
,重庆市,152.0,0.0,0.5207261512475828,0,2012,6,,,
,四川省,106.0,0.0,0.1316769793758074,0,2012,6,,,
,贵州省,53.0,0.0,0.1527818431520843,0,2012,6,,,
,云南省,62.0,0.0,0.13388028757226647,0,2012,6,,,
,西    藏,1.0,0.0,0.03296962343744591,0,2012,6,,,
,陕西省,91.0,0.0,0.24314646921534575,0,2012,6,,,
,甘肃省,231.0,0.0,0.9008694560210936,0,2012,6,,,
,青海省,7.0,0.0,0.12320204219705146,0,2012,6,,,
,宁    夏,39.0,0.0,0.6098989413092685,0,2012,6,,,
,新疆,11.0,0.0,0.04980296588433451,0,2012,6,,,
,全    国,7104.0,0.0,0.527257210159965,0,2012,7,,,
,北京市,28.0,0.0,0.1387099145685636,0,2012,7,,,
,天津市,8.0,0.0,0.05905887032488137,0,2012,7,,,
,河北省,787.0,0.0,1.0869396030477234,0,2012,7,,,
,山西省,182.0,0.0,0.5065009254634629,0,2012,7,,,
,内蒙古,62.0,0.0,0.2498278001445294,0,2012,7,,,
,辽宁省,21.0,0.0,0.04791233739721977,0,2012,7,,,
,吉林省,28.0,0.0,0.10184004595022873,0,2012,7,,,
,黑龙江省,5.0,0.0,0.013041210224308816,0,2012,7,,,
,上海市,765.0,0.0,3.258842720625037,0,2012,7,,,
,江苏省,414.0,0.0,0.5241302011835797,0,2012,7,,,
,浙江省,322.0,0.0,0.5894198298513357,0,2012,7,,,
,安徽省,404.0,0.0,0.6769435069028215,0,2012,7,,,
,福建省,456.0,0.0,1.225806682275451,0,2012,7,,,
,江西省,359.0,0.0,0.7998388915043944,0,2012,7,,,
,山东省,131.0,0.0,0.1359301681692761,0,2012,7,,,
,河南省,516.0,0.0,0.5496378355347252,0,2012,7,,,
,湖北省,670.0,0.0,1.163598027107388,0,2012,7,,,
,湖南省,411.0,0.0,0.6231426539554663,0,2012,7,,,
,广东省,404.0,0.0,0.38457888184070876,0,2012,7,,,
,广    西,97.0,0.0,0.20882658297815773,0,2012,7,,,
,海南省,12.0,0.0,0.13677073133703532,0,2012,7,,,
,重庆市,186.0,0.0,0.6372043692898052,0,2012,7,,,
,四川省,304.0,0.0,0.3776396389645797,0,2012,7,,,
,贵州省,92.0,0.0,0.26520621830173124,0,2012,7,,,
,云南省,146.0,0.0,0.3152664836379178,0,2012,7,,,
,西    藏,1.0,0.0,0.03296962343744591,0,2012,7,,,
,陕西省,76.0,0.0,0.2030673808831459,0,2012,7,,,
,甘肃省,170.0,0.0,0.6629775217471252,0,2012,7,,,
,青海省,6.0,0.0,0.10560175045461553,0,2012,7,,,
,宁    夏,39.0,0.0,0.6098989413092685,0,2012,7,,,
,新疆,2.0,0.0,0.009055084706242639,0,2012,7,,,
,全    国,6424.0,0.0,0.4767877699982566,0,2012,8,,,
,北京市,60.0,0.0,0.2972355312183506,0,2012,8,,,
,天津市,68.0,0.0,0.5020003977614916,0,2012,8,,,
,河北省,968.0,0.0,1.336921900572041,0,2012,8,,,
,山西省,233.0,0.0,0.6484325034779498,0,2012,8,,,
,内蒙古,74.0,0.0,0.29818156791443834,0,2012,8,,,
,辽宁省,24.0,0.0,0.054756957025394015,0,2012,8,,,
,吉林省,33.0,0.0,0.12002576844134101,0,2012,8,,,
,黑龙江省,12.0,0.0,0.03129890453834116,0,2012,8,,,
,上海市,362.0,0.0,1.5420928952500175,0,2012,8,,,
,江苏省,366.0,0.0,0.46336148220577333,0,2012,8,,,
,浙江省,239.0,0.0,0.4374886314735069,0,2012,8,,,
,安徽省,412.0,0.0,0.6903483288216892,0,2012,8,,,
,福建省,242.0,0.0,0.6505377568216208,0,2012,8,,,
,江西省,268.0,0.0,0.5970942142706899,0,2012,8,,,
,山东省,222.0,0.0,0.23035494147770455,0,2012,8,,,
,河南省,720.0,0.0,0.7669365146996165,0,2012,8,,,
,湖北省,512.0,0.0,0.8891972983268399,0,2012,8,,,
,湖南省,453.0,0.0,0.6868214653085796,0,2012,8,,,
,广东省,239.0,0.0,0.22751077415824106,0,2012,8,,,
,广    西,48.0,0.0,0.10333686580362443,0,2012,8,,,
,海南省,21.0,0.0,0.23934877983981181,0,2012,8,,,
,重庆市,86.0,0.0,0.2946213750479745,0,2012,8,,,
,四川省,204.0,0.0,0.2534160735157048,0,2012,8,,,
,贵州省,112.0,0.0,0.3228597440194989,0,2012,8,,,
,云南省,94.0,0.0,0.20297979083537177,0,2012,8,,,
,陕西省,131.0,0.0,0.350024038101212,0,2012,8,,,
,甘肃省,177.0,0.0,0.6902765961720068,0,2012,8,,,
,青海省,5.0,0.0,0.08800145871217961,0,2012,8,,,
,宁    夏,36.0,0.0,0.5629836381316324,0,2012,8,,,
,新疆,3.0,0.0,0.013582627059363958,0,2012,8,,,
,全    国,6307.0,0.0,0.46810405749984507,0,2012,9,,,
,北京市,57.0,0.0,0.2823737546574331,0,2012,9,,,
,天津市,40.0,0.0,0.2952943516244068,0,2012,9,,,
,河北省,1346.0,0.0,1.8589843782747595,0,2012,9,,,
,山西省,337.0,0.0,0.9378616037427857,0,2012,9,,,
,内蒙古,85.0,0.0,0.3425058550368549,0,2012,9,,,
,辽宁省,44.0,0.0,0.1003877545465557,0,2012,9,,,
,吉林省,58.0,0.0,0.21095438089690238,0,2012,9,,,
,黑龙江省,17.0,0.0,0.04434011476264998,0,2012,9,,,
,上海市,86.0,0.0,0.3663535607500041,0,2012,9,,,
,江苏省,154.0,0.0,0.194966306720462,0,2012,9,,,
,浙江省,134.0,0.0,0.24528651304372356,0,2012,9,,,
,安徽省,319.0,0.0,0.5345172740148516,0,2012,9,,,
,福建省,199.0,0.0,0.534946337221085,0,2012,9,,,
,江西省,331.0,0.0,0.7374559138940237,0,2012,9,,,
,山东省,248.0,0.0,0.2573334481372555,0,2012,9,,,
,河南省,758.0,0.0,0.8074137196420963,0,2012,9,,,
,湖北省,313.0,0.0,0.5435913171412126,0,2012,9,,,
,湖南省,457.0,0.0,0.692886114008876,0,2012,9,,,
,广东省,201.0,0.0,0.1913375129950061,0,2012,9,,,
,广    西,43.0,0.0,0.09257260894908022,0,2012,9,,,
,海南省,15.0,0.0,0.17096341417129418,0,2012,9,,,
,重庆市,107.0,0.0,0.3665638038387589,0,2012,9,,,
,四川省,167.0,0.0,0.20745335429962108,0,2012,9,,,
,贵州省,105.0,0.0,0.30268101001828024,0,2012,9,,,
,云南省,98.0,0.0,0.2116172287432599,0,2012,9,,,
,西    藏,2.0,0.0,0.06593924687489182,0,2012,9,,,
,陕西省,224.0,0.0,0.598514385760851,0,2012,9,,,
,甘肃省,296.0,0.0,1.1543608613949943,0,2012,9,,,
,青海省,4.0,0.0,0.07040116696974369,0,2012,9,,,
,宁    夏,52.0,0.0,0.813198588412358,0,2012,9,,,
,新疆,10.0,0.0,0.045275423531213194,0,2012,9,,,
,全    国,7236.0,0.0,0.5370542191325319,0,2012,10,,,
,北京市,28.0,0.0,0.1387099145685636,0,2012,10,,,
,天津市,36.0,0.0,0.26576491646196615,0,2012,10,,,
,河北省,1756.0,0.0,2.4252426212856446,0,2012,10,,,
,山西省,481.0,0.0,1.3386095887248664,0,2012,10,,,
,内蒙古,148.0,0.0,0.5963631358288767,0,2012,10,,,
,辽宁省,63.0,0.0,0.1437370121916593,0,2012,10,,,
,吉林省,56.0,0.0,0.20368009190045747,0,2012,10,,,
,黑龙江省,22.0,0.0,0.05738132498695878,0,2012,10,,,
,上海市,16.0,0.0,0.06815880200000077,0,2012,10,,,
,江苏省,105.0,0.0,0.13293157276395137,0,2012,10,,,
,浙江省,97.0,0.0,0.17755814750179988,0,2012,10,,,
,安徽省,313.0,0.0,0.5244636575757008,0,2012,10,,,
,福建省,230.0,0.0,0.6182796862354248,0,2012,10,,,
,江西省,388.0,0.0,0.8644498326008495,0,2012,10,,,
,山东省,286.0,0.0,0.2967635732550608,0,2012,10,,,
,河南省,831.0,0.0,0.8851725607158074,0,2012,10,,,
,湖北省,170.0,0.0,0.2952412904600835,0,2012,10,,,
,湖南省,463.0,0.0,0.7019830870593208,0,2012,10,,,
,广东省,242.0,0.0,0.23036655793428593,0,2012,10,,,
,广    西,52.0,0.0,0.11194827128725982,0,2012,10,,,
,海南省,19.0,0.0,0.21655365795030593,0,2012,10,,,
,重庆市,129.0,0.0,0.4419320625719617,0,2012,10,,,
,四川省,132.0,0.0,0.16397510639251486,0,2012,10,,,
,贵州省,105.0,0.0,0.30268101001828024,0,2012,10,,,
,云南省,248.0,0.0,0.5355211502890659,0,2012,10,,,
,陕西省,282.0,0.0,0.7534868606453572,0,2012,10,,,
,甘肃省,444.0,0.0,1.7315412920924917,0,2012,10,,,
,青海省,8.0,0.0,0.14080233393948738,0,2012,10,,,
,宁    夏,75.0,0.0,1.172882579440901,0,2012,10,,,
,新疆,11.0,0.0,0.04980296588433451,0,2012,10,,,
,全    国,8911.0,0.0,0.6613723254132107,0,2012,11,,,
,北京市,34.0,0.0,0.16843346769039866,0,2012,11,,,
,天津市,48.0,0.0,0.3543532219492882,0,2012,11,,,
,河北省,2204.0,0.0,3.0439833355999775,0,2012,11,,,
,山西省,797.0,0.0,2.2180287779910985,0,2012,11,,,
,内蒙古,216.0,0.0,0.8703678198583605,0,2012,11,,,
,辽宁省,81.0,0.0,0.1848047299607048,0,2012,11,,,
,吉林省,72.0,0.0,0.2618744038720167,0,2012,11,,,
,黑龙江省,14.0,0.0,0.036515388628064686,0,2012,11,,,
,上海市,20.0,0.0,0.08519850250000095,0,2012,11,,,
,江苏省,129.0,0.0,0.16331593225285454,0,2012,11,,,
,浙江省,92.0,0.0,0.1684056656718102,0,2012,11,,,
,安徽省,377.0,0.0,0.6317022329266427,0,2012,11,,,
,福建省,163.0,0.0,0.43817212546249673,0,2012,11,,,
,江西省,381.0,0.0,0.8488540881982568,0,2012,11,,,
,山东省,351.0,0.0,0.36420983990393824,0,2012,11,,,
,河南省,1062.0,0.0,1.1312313591819345,0,2012,11,,,
,湖北省,134.0,0.0,0.2327196054214776,0,2012,11,,,
,湖南省,483.0,0.0,0.7323063305608034,0,2012,11,,,
,广东省,227.0,0.0,0.2160876390540616,0,2012,11,,,
,广    西,64.0,0.0,0.13778248773816593,0,2012,11,,,
,海南省,15.0,0.0,0.17096341417129418,0,2012,11,,,
,重庆市,130.0,0.0,0.44535789251438007,0,2012,11,,,
,四川省,135.0,0.0,0.1677018133559811,0,2012,11,,,
,贵州省,134.0,0.0,0.3862786223090433,0,2012,11,,,
,云南省,303.0,0.0,0.6542859215225281,0,2012,11,,,
,西    藏,2.0,0.0,0.06593924687489182,0,2012,11,,,
,陕西省,382.0,0.0,1.0206807828600228,0,2012,11,,,
,甘肃省,620.0,0.0,2.417918020489515,0,2012,11,,,
,青海省,26.0,0.0,0.45760758530333395,0,2012,11,,,
,宁    夏,172.0,0.0,2.6898107155177997,0,2012,11,,,
,新疆,43.0,0.0,0.19468432118421675,0,2012,11,,,
,全    国,12450.0,1.0,0.9240360735489251,0.00007421976494368877,2012,12,,,
,北京市,347.0,0.0,1.7190121555461277,0,2012,12,,,
,天津市,154.0,0.0,1.1368832537539664,0,2012,12,,,
,河北省,2838.0,0.0,3.919611935768029,0,2012,12,,,
,山西省,1149.0,0.0,3.197634963502851,0,2012,12,,,
,内蒙古,256.0,0.0,1.031547045758057,0,2012,12,,,
,辽宁省,101.0,0.0,0.2304355274818665,0,2012,12,,,
,吉林省,89.0,0.0,0.3237058603417985,0,2012,12,,,
,黑龙江省,26.0,0.0,0.06781429316640583,0,2012,12,,,
,上海市,56.0,0.0,0.2385558070000027,0,2012,12,,,
,江苏省,158.0,0.0,0.20003036663527918,0,2012,12,,,
,浙江省,124.0,0.0,0.22698154938374415,0,2012,12,,,
,安徽省,442.0,0.0,0.7406164110174432,0,2012,12,,,
,福建省,233.0,0.0,0.6263442038819739,0,2012,12,,,
,江西省,457.0,0.0,1.0181793131406913,0,2012,12,,,
,山东省,444.0,0.0,0.4607098829554091,0,2012,12,,,
,河南省,1493.0,0.0,1.590328078397955,0,2012,12,,,
,湖北省,238.0,0.0,0.41333780664411696,0,2012,12,,,
,湖南省,494.0,0.0,0.7489841144866187,0,2012,12,,,
,广东省,225.0,0.0,0.214183783203365,0,2012,12,,,
,广    西,74.0,0.0,0.15931100144725432,0,2012,12,,,
,海南省,15.0,0.0,0.17096341417129418,0,2012,12,,,
,重庆市,168.0,0.0,0.5755394303262757,0,2012,12,,,
,四川省,121.0,0.0,0.15031051419313862,0,2012,12,,,
,贵州省,155.0,0.0,0.4468148243126993,0,2012,12,,,
,云南省,170.0,1.0,0.3670911110852468,0.00215935947697204,2012,12,,,
,陕西省,1144.0,0.0,3.056698470135775,0,2012,12,,,
,甘肃省,856.0,0.0,3.338286815385524,0,2012,12,,,
,青海省,62.0,0.0,1.0912180880310272,0,2012,12,,,
,宁    夏,245.0,0.0,3.8314164261736097,0,2012,12,,,
,新疆,116.0,0.0,0.5251949129620731,0,2012,12,,,
,全    国,15766.0,3.0,1.1643673746713539,0.00022155918584384508,2013,1,,,
,北京市,1290.0,2.0,6.233993978831676,0.00966510694392508,2013,1,,,
,天津市,178.0,0.0,1.259596729492474,0,2013,1,,,
,河北省,2752.0,0.0,3.776324200945511,0,2013,1,,,
,山西省,908.0,0.0,2.5146577823548735,0,2013,1,,,
,内蒙古,287.0,0.0,1.1526793247725005,0,2013,1,,,
,辽宁省,240.0,0.0,0.5468215869942677,0,2013,1,,,
,吉林省,178.0,0.0,0.6471783569014118,0,2013,1,,,
,黑龙江省,39.0,0.0,0.10172145566845942,0,2013,1,,,
,上海市,108.0,0.0,0.4536994845007644,0,2013,1,,,
,江苏省,235.0,0.0,0.29671783858302103,0,2013,1,,,
,浙江省,197.0,0.0,0.3596859003620029,0,2013,1,,,
,安徽省,598.0,0.0,0.9986641280780397,0,2013,1,,,
,福建省,370.0,0.0,0.987193222368902,0,2013,1,,,
,江西省,439.0,0.0,0.974710654699825,0,2013,1,,,
,山东省,620.0,0.0,0.6401738563508308,0,2013,1,,,
,河南省,1661.0,1.0,1.7658943729802383,0.0010631513383384937,2013,1,,,
,湖北省,366.0,0.0,0.6333275105271231,0,2013,1,,,
,湖南省,643.0,0.0,0.9685339001099323,0,2013,1,,,
,广东省,362.0,0.0,0.34170281519038165,0,2013,1,,,
,广    西,79.0,0.0,0.16873127897092033,0,2013,1,,,
,海南省,20.0,0.0,0.22559377126573782,0,2013,1,,,
,重庆市,194.0,0.0,0.6587440359046739,0,2013,1,,,
,四川省,213.0,0.0,0.26373783122314176,0,2013,1,,,
,贵州省,186.0,0.0,0.5338690393414123,0,2013,1,,,
,云南省,337.0,0.0,0.7233310937972406,0,2013,1,,,
,西    藏,3.0,0.0,0.09740266065107833,0,2013,1,,,
,陕西省,2172.0,0.0,5.7872322465859725,0,2013,1,,,
,甘肃省,739.0,0.0,2.8670630171139995,0,2013,1,,,
,青海省,51.0,0.0,0.8897882147027558,0,2013,1,,,
,宁    夏,194.0,0.0,2.9975741281540196,0,2013,1,,,
,新疆,107.0,0.0,0.47922314613757566,0,2013,1,,,
,全    国,9413.0,1.0,0.6951788721160379,0.00007385306194794836,2013,2,,,
,北京市,180.0,0.0,0.8698596249532572,0,2013,2,,,
,天津市,41.0,0.0,0.29013183095051365,0,2013,2,,,
,河北省,2018.0,0.0,2.769121452582864,0,2013,2,,,
,山西省,629.0,0.0,1.7419820981290919,0,2013,2,,,
,内蒙古,168.0,0.0,0.6747391169400002,0,2013,2,,,
,辽宁省,134.0,0.0,0.3053087194051328,0,2013,2,,,
,吉林省,104.0,0.0,0.37812668043677994,0,2013,2,,,
,黑龙江省,8.0,0.0,0.02086593962429937,0,2013,2,,,
,上海市,62.0,1.0,0.2604571114726611,0.004200921152784856,2013,2,,,
,江苏省,141.0,0.0,0.17803070314981265,0,2013,2,,,
,浙江省,160.0,0.0,0.29213068049705815,0,2013,2,,,
,安徽省,436.0,0.0,0.7281230097692731,0,2013,2,,,
,福建省,248.0,0.0,0.6616862679661829,0,2013,2,,,
,江西省,401.0,0.0,0.890339345181389,0,2013,2,,,
,山东省,416.0,0.0,0.42953600684184773,0,2013,2,,,
,河南省,1311.0,0.0,1.3937914045617654,0,2013,2,,,
,湖北省,262.0,0.0,0.4533655949675035,0,2013,2,,,
,湖南省,658.0,0.0,0.9911280035339588,0,2013,2,,,
,广东省,319.0,0.0,0.30111380675616506,0,2013,2,,,
,广    西,84.0,0.0,0.17941047384249753,0,2013,2,,,
,海南省,23.0,0.0,0.25943283695559854,0,2013,2,,,
,重庆市,134.0,0.0,0.45500876706817683,0,2013,2,,,
,四川省,126.0,0.0,0.15601392832918246,0,2013,2,,,
,贵州省,193.0,0.0,0.5539608849080246,0,2013,2,,,
,云南省,135.0,0.0,0.28976171413242574,0,2013,2,,,
,西    藏,1.0,0.0,0.03246755355035945,0,2013,2,,,
,陕西省,455.0,0.0,1.2123345636264353,0,2013,2,,,
,甘肃省,456.0,0.0,1.7691214286928063,0,2013,2,,,
,青海省,8.0,0.0,0.13957462191415776,0,2013,2,,,
,宁    夏,67.0,0.0,1.0352446731253573,0,2013,2,,,
,新疆,35.0,0.0,0.15675523471789857,0,2013,2,,,
,全    国,10815.0,2.0,0.7987208649670615,0.00014770612389589671,2013,3,,,
,北京市,110.0,0.0,0.5315808819158793,0,2013,3,,,
,天津市,34.0,0.0,0.24059712810530398,0,2013,3,,,
,河北省,2166.0,0.0,2.972208655249992,0,2013,3,,,
,山西省,565.0,0.0,1.5647374967296295,0,2013,3,,,
,内蒙古,173.0,0.0,0.6948206382775003,0,2013,3,,,
,辽宁省,167.0,0.0,0.3804966876168447,0,2013,3,,,
,吉林省,73.0,0.0,0.2654158429988936,0,2013,3,,,
,黑龙江省,13.0,0.0,0.033907151889486474,0,2013,3,,,
,上海市,55.0,0.0,0.23105066340316707,0,2013,3,,,
,江苏省,119.0,0.0,0.15025286294204046,0,2013,3,,,
,浙江省,162.0,0.0,0.29578231400327143,0,2013,3,,,
,安徽省,458.0,0.0,0.764863161638365,0,2013,3,,,
,福建省,302.0,0.0,0.8057631166362389,0,2013,3,,,
,江西省,566.0,0.0,1.2566884523009132,0,2013,3,,,
,山东省,364.0,0.0,0.37584400598661677,0,2013,3,,,
,河南省,1426.0,1.0,1.5160538084706923,0.0010631513383384937,2013,3,,,
,湖北省,382.0,0.0,0.6610139590747569,0,2013,3,,,
,湖南省,697.0,1.0,1.0498726724364276,0.001506273561601761,2013,3,,,
,广东省,1197.0,0.0,1.129884723157146,0,2013,3,,,
,广    西,94.0,0.0,0.20076886358565205,0,2013,3,,,
,海南省,53.0,0.0,0.5978234938542053,0,2013,3,,,
,重庆市,164.0,0.0,0.5568764014864254,0,2013,3,,,
,四川省,127.0,0.0,0.15725213410957278,0,2013,3,,,
,贵州省,186.0,0.0,0.5338690393414123,0,2013,3,,,
,云南省,284.0,0.0,0.6095727912119179,0,2013,3,,,
,西    藏,2.0,0.0,0.0649351071007189,0,2013,3,,,
,陕西省,350.0,0.0,0.9325650489434119,0,2013,3,,,
,甘肃省,425.0,0.0,1.6488522087597426,0,2013,3,,,
,青海省,7.0,0.0,0.12212779417488805,0,2013,3,,,
,宁    夏,76.0,0.0,1.174307390410853,0,2013,3,,,
,新疆,18.0,0.0,0.08061697785491927,0,2013,3,,,
,全    国,10746.0,1.0,0.7936250036926531,0.00007385306194794836,2013,4,,,
,北京市,173.0,0.0,0.8360317506495194,0,2013,4,,,
,天津市,10.0,0.0,0.07076386120744235,0,2013,4,,,
,河北省,1557.0,0.0,2.1365322604913373,0,2013,4,,,
